ID,Date,User,Sentiment,CleanTweets,,,, 
1.12072E+18,4/23/2019 15:46,business,positive,Tesla and Elon Musk made some bold claims at the company s investor day on Monday but analysts are far from convinced,,,,
1.12072E+18,4/23/2019 15:46,regsoft,positive,Tesla detailed its plans for driverless cars at its Autonomy Investor Day which started 43 minutes late or if you re Elon Musk right on time from Ouch,,,,
1.12072E+18,4/23/2019 15:45,decrypt_ed,positive,By CCN Tesla s Autonomy Investor Day has come and gone and investors have passed judgment on Elon Musk s latest series of pronouncement and promises The resu decrypted cryptocurrency op ed u S BusinessNews u S MarketNews,,,,
1.12072E+18,4/23/2019 15:44,dg12well,positive,Let s not mix apples amp oranges There are already limited learned routes robotaxis in many cities in the USA amp Russia These however have studies all routes is building an all purpose autonomy vehicle It s like comparing Blue Origin vs SpaceX in first stage recovery,,,,
1.12071E+18,4/23/2019 15:42,wayne_andrews_,negative,Apple Event Announcing dramatic pause The Apple Pencil Audience raucous applause whistles standing ovation Tesla Autonomy Day FSD chip capable of 200 trillion operations per second Full self driving cars next year Tesla network Audience,,,,
1.12071E+18,4/23/2019 15:42,vicentes,positive,There is a lot packed in Autonomy preso One thing that seems lost by most is this Tesla is building upgradable intelligent consumer robots,,,,
1.12071E+18,4/23/2019 15:39,MrJasonJones,neutral,Tesla Network How Elon Musk s Fleet of Self Driving Robo Taxis Will Work,,,,
1.12071E+18,4/23/2019 15:37,incentives101,positive,Easily like the first day of autonomy This is one of those techs that people can t comprehend implications I wish Tesla wouldn t have given the network such importance because is a small part the whole economy will change Retail food transport real estate and so on,,,,
1.12071E+18,4/23/2019 15:37,Swady15,positive,What Tesla showcased at Autonomy day was truly amazing and yet the stock price movement is meh It s a testament to how unreliable s words and actions have been Tesla and Musk still suffer from his past antics,,,,
1.12071E+18,4/23/2019 15:35,MikeSooch,negative,If Musk doesn t call this company Toonces I will be very disappointed Tesla will have autonomous robotaxis in 2020 Elon Musk says via,,,,
1.12071E+18,4/23/2019 15:29,jefftunn,negative,I never really believed in self driving cars We still don t have working printers but we are supposed to trust software with our lives Well s autonomy presentation has changed my mind I bought stock today,,,,
1.12071E+18,4/23/2019 15:26,nitesher,positive,Thanks The whole thesis can be summarized with this slide,,,,
1.12071E+18,4/23/2019 15:26,deshrajdry,positive,Tesla Autonomy Day shows that Tesla is doing some really amazing work Quite impressed with their hardware data pipeline and infrastructure software Clearly they are way ahead of other Lidar based FSD companies,,,,
1.12071E+18,4/23/2019 15:23,marokrile,neutral,I don t think it is correct representation of Elons words Tesla always wanted autonomy Drivers subjects is in context of costumers taking seat of autonomy vehicle with steering wheel still in production can drive over robotaxi fsd,,,,
1.12071E+18,4/23/2019 15:22,alvinSeven77,neutral,Coz of Tesla Autonomy Day Robotaxis,,,,
1.12071E+18,4/23/2019 15:19,thegurio,positive,So granted I probably shouldn t have started watching this at 11pm but I feel so smart and dumb st the same time say what you want about him Elon certainly is convinced where he is headed Tesla Autonomy Day via,,,,
1.12071E+18,4/23/2019 15:18,coach23life,positive,Tesla s Full Self Driving chip is 7x more powerful than its rivals and the vision based Neural Network AI is more reliable than Lidar based autonomous driving system Waymo and Uber are developing has solved full autonomy and ready for ride sharing Model3 ModelY,,,,
1.12071E+18,4/23/2019 15:18,DwayneSamuels,positive,I m surprised I m not seeing more tweets about Tesla s autonomy day presentation which happened yesterday This is the most amazing thing I ve seen in the last 10 years of computing I feel like doing a tweet storm on it later today,,,,
1.12071E+18,4/23/2019 15:17,jasper_saunders,negative,Name these other companies where you ve seen anything similar to what unveiled on Autonomy day,,,,
1.12071E+18,4/23/2019 15:16,BEASTMODE,positive,Let me get this straight A reporter is interviewed on about s autonomy He suggests that many experts still believe the tech is still a generation away LOL as a video plays in background of the autonomous tech working perfectly,,,,
1.12071E+18,4/23/2019 15:16,CVCResearch,negative,BREAKING TESLA SHARES TRADING DOWN 1 AFTER AUTONOMY DAY MUSK REPORTEDLY BLAMING PEDO ENGINEERS FOR FSD STILL SUCKING TSLAQ,,,,
1.12071E+18,4/23/2019 15:16,beauxmf,positive,During Tesla s first Autonomy Day event Andrej Karparthy Senior Director of AI explained that the world is built for visual recognition The question is is your brand recognizable,,,,
1.12071E+18,4/23/2019 15:14,DexNagle,positive,Not every company shares the same challenges are stumped on the same issues This would have been a better article if you didn t even mention Elon Tesla at all and just talked about the challenges of reaching full autonomy based on your source Period,,,,
1.12071E+18,4/23/2019 15:13,CleanPR,positive,At Tesla Autonomy Day Tesla presented the Robotaxi service based on a new computer processor for autonomous driving The service will be available in a city region as early as next year,,,,
1.12071E+18,4/23/2019 15:13,jfsigerson,positive,Tesla Autonomy Investor Day 2019 7 Notable Highlights,,,,
1.12071E+18,4/23/2019 15:10,jimhillhouse,neutral,Did you read the whole post Like after this But while we agree with him on the big picture that this is a challenge that can only be tackled with supercomputer class systems there are a few inaccuracies in Tesla s Autonomy Day presentation that we need to correct,,,,
1.12071E+18,4/23/2019 15:10,archigoel,positive,BEV is important for Autonomy as they will not create more emissions due to increased car usage Be much cheaper to charge fuel as electricity is cheap Be much cheaper to maintain Have a long life Tesla goal is 1 million miles This drives down the cost mile,,,,
1.12071E+18,4/23/2019 15:09,meme_jonas,positive,So basically the Investment Banks Love to Invest in Lyft and Uber with the questionable Potential to have autonomy But hate which is the ONLY Company Even close to self driving Very interesting sit back buy Tesla for a discount and enjoy retirement After the 50x,,,,
1.12071E+18,4/23/2019 15:09,c4chaos,positive,GameSetMatch TSLA TeslaAutonomyDay FSDSecured We left Tesla s Autonomy Investor Day feeling more optimistic about the company s long term prospects Our takeaways from the event Tesla s Compelling Approach to Autonomy Loup Ventures,,,,
1.12071E+18,4/23/2019 15:08,mirajish1,positive,Tesla Investor Autonomy Day Live Neural Net Vision System and Fleet Data,,,,
1.12071E+18,4/23/2019 15:08,mirajish1,positive,Tesla Autonomy Investor Day Live and the Full Self Driving Computer,,,,
1.1207E+18,4/23/2019 15:04,BNNBloomberg,negative,Tesla analysts are skeptical of bold autonomy plans ahead of results,,,,
1.1207E+18,4/23/2019 15:03,techburnt,positive,Tesla at Autonomy Investor Day Promises Full self driving by the end of this year Robotaxi service 1 million mile lifespans including the batteries Eventual Removal of the steering wheel,,,,
1.1207E+18,4/23/2019 15:02,MakingNews,positive,Musk doubles down on dislike of lidar which self driving rivals see as critical to success Says s AI chief Lidar sidesteps the fundamental problems the important problem of visual recognition that is necessary for autonomy It gives a false sense of progress,,,,
1.1207E+18,4/23/2019 15:02,Autotestdrivers,positive,Horses and Guinea Pigs Elon Musk s Lofty Promises Raise Safety Advocates Ire Sink Stock Did you miss Autonomy Day yesterday If you re unaware that s the name given to Tesla CEO Elon Musk s promise filled Cars Autos Automotive,,,,
1.1207E+18,4/23/2019 15:00,vilnis11,neutral,Elon Musk says Tesla robotaxis are coming and soon via marketing,,,,
1.1207E+18,4/23/2019 15:00,autonewssiite,positive,All The Big Claims From Elon Musk During yesterday s Tesla investor presentation informally dubbed Autonomy Day Elon Musk did what Elon Musk does and said a lot of things this time about the company s aggressive and definitely controversial expansion plans for autonomous t,,,,
1.1207E+18,4/23/2019 14:59,jlwangjacob2,neutral,In short term the model 3 demand has to be boosted by this autonomy potential Short sellers are holding the arguement that Tesla can t hit the targeting number of 400k y for model3 at the entry price of 39 5k How to beat their thesis is crucial to propell the stock price,,,,
1.1207E+18,4/23/2019 14:59,j_p_jacques,negative,After seeing Autonomy day yesterday just woke up and understand that they need also need a huge fleet ASAP Simulation is not good enough They must feel very bad to lose the lead to TSLA,,,,
1.1207E+18,4/23/2019 14:56,techreview,positive,Tesla says this self driving computer board will propel the company toward its goal of full autonomy,,,,
1.1207E+18,4/23/2019 14:55,lisahopeking,positive,My take Tesla s Autonomy Day was a product launch event that explains how these new computers on wheels are going to operate something the rest of the auto industry in addition to Waymo Lyft and Ubers of the world will have to respond in kind TSLA,,,,
1.1207E+18,4/23/2019 14:55,Karl_Steinkamp,positive,Digesting video Tesla s Autonomy Day from yesterday Wow Congrats and great job cybersecurity autonomy AI neuralnet robotaxi,,,,
1.1207E+18,4/23/2019 14:55,JesseGrushack,positive,Watching the Autonomy press conference It s clear many if not all investors somehow missed that there is currently 500k cars on the road doing realtime computation for autonomy,,,,
1.1207E+18,4/23/2019 14:54,KlendathuCap,positive,Because by buying a Tesla you help TSLA s cashflow ramp profile extrapolate into the 4th order of technological innovation With that enhanced profile Elon Musk can go after even more fields beyond autonomy microchips and electric vehicles like quantum computing,,,,
1.1207E+18,4/23/2019 14:54,mreichelt,positive,I like the news on autonomy at Remember even though people compare them with and which one is the winner remember that the real fight is autonomy against 1 vehicle person companies who block self driving for short term profit Self driving is awesome,,,,
1.1207E+18,4/23/2019 14:52,EnjeuxEnergies,positive,Tesla brought the Roadster prototype to its Autonomy day and it even allowed attendees to get inside the vehicle which is extremely rare It gave us our first,,,,
1.1207E+18,4/23/2019 14:52,Model3Guy,positive,Wall Street after watching the whole Tesla Autonomy Investor Day webcast,,,,
1.1207E+18,4/23/2019 14:52,mhoeffli,positive,How Next happens The lull chaos between the end of one tech ramp eg mobile and beginning of the next eg autonomy is my favorite period of the 15 year cycles we go through Yesterday s Tesla autonomy day and today s Waymo Detroit factory announcement are examples of why,,,,
1.1207E+18,4/23/2019 14:52,TruthDissemina1,positive,Hilarious that Tesla feels the need to make yet ANOTHER fake announcement the day AFTER Autonomy Day and the day BEFORE the Earnings Report Oh well they can always count on old Fred to amplify whatever B S they put out TSLAQ,,,,
1.1207E+18,4/23/2019 14:50,BenBajarin,neutral,A brief thread with some research on Tesla s autonomy day,,,,
1.1207E+18,4/23/2019 14:47,TruthDissemina1,positive,unsafe ask yourself this after Elon doxxed skabooshka with a classic Tesla fake police complaint see Martin Tripp Elon deep sixed the video that skabooshka caught Tesla making If it was legit why not show the autonomous driving video on autonomy day LOL,,,,
1.1207E+18,4/23/2019 14:46,ogawa_tter,positive,gt Autonomous Aerial Computing Machines Vijay Janapa Reddi Harvard FastPath 2019 Mar 24 2019 103 pages 45 MB Edge Computing Lab A Faust Google Tesla Autonomy Day Apr 22 2019,,,,
1.1207E+18,4/23/2019 14:45,datamantis,negative,Another round of extremely doubtful and often misleading claims from and about their AutonomousVehicles capabilities Why is it so difficult to have integrity in tech via,,,,
